jmflores@uco.es,10/5/2024,,,,
Horas,20,Consumos:,-185,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-202,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-217,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-206,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días04/01/2023,,,,,
Horas,0,Consumos:,210,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,221,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,223,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,227,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,207,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,216,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,174,Calidad:,No disponible
Horas,8,Consumos:,-179,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,-182,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,-189,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,-183,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,-174,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,-173,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,-175,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,-189,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,-190,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,-196,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,-196,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,-201,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,-198,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-208,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-200,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-201,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días05/01/2023,,,,,
Horas,0,Consumos:,204,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,199,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,209,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,205,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,198,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,200,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,199,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,189,Calidad:,No disponible
Horas,8,Consumos:,-190,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,-200,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,-171,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,-197,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,-194,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,-183,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,-182,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,-198,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,-181,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,-198,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,-191,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,-172,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,-188,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-202,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-215,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-205,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días06/01/2023,,,,,
Horas,0,Consumos:,199,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,187,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,204,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,187,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,200,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,187,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,196,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,202,Calidad:,No disponible
Horas,8,Consumos:,211,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,181,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,182,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,166,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,163,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,175,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,165,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,173,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,178,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,182,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,167,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,176,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,183,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,185,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,200,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,185,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días07/01/2023,,,,,
Horas,0,Consumos:,207,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,185,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,195,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,195,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,191,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,187,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,195,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,202,Calidad:,No disponible
Horas,8,Consumos:,204,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,187,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,186,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,195,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,169,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,182,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,179,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,172,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,181,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,181,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,169,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,175,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,171,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,183,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,192,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,175,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días08/01/2023,,,,,
Horas,0,Consumos:,170,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,188,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,179,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,184,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,183,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,162,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,183,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,175,Calidad:,No disponible
Horas,8,Consumos:,170,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,181,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,188,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,176,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,173,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,172,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,170,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,177,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,179,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,178,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,174,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,172,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,176,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,172,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,171,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,181,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días09/01/2023,,,,,
Horas,0,Consumos:,185,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,175,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,173,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,194,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,179,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,178,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,130,Calidad:,Calculada a partir de la curva cuarto-horaria
